CARGO_THEFT_RECORD_TYPE,ORI,AGENCY_NAME,INCIDENT_NUMBER,INCIDENT_DATE,DATA_SOURCE,REPORT_DATE_INDICATOR,INCIDENT_HOUR,CLEARED_EXCEPTIONALLY_INDICATOR,UCR_OFFENSE_CODE_1,LOCATION_CODE_1,UCR_OFFENSE_CODE_2,LOCATION_CODE_2,UCR_OFFENSE_CODE_3,LOCATION_CODE_3,UCR_OFFENSE_CODE_4,LOCATION_CODE_4,UCR_OFFENSE_CODE_5,LOCATION_CODE_5,UCR_OFFENSE_CODE_6,LOCATION_CODE_6,UCR_OFFENSE_CODE_7,LOCATION_CODE_7,UCR_OFFENSE_CODE_8,LOCATION_CODE_8,UCR_OFFENSE_CODE_9,LOCATION_CODE_9,UCR_OFFENSE_CODE_10,LOCATION_CODE_10,WEAPON_TYPE_1,WEAPON_AUTOMATIC_INDICATOR_1,VICTIM_TYPE_1,STOLEN_PROPERTY_DESCRIPTION_1
IR,TX2400100,LAREDO,CT04EYML728N,20220815,N,,15.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2400100,LAREDO,CT04REQC728N,20220509,N,,14.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2400100,LAREDO,CT04YYZC728N,20220827,N,,11.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2400100,LAREDO,CT0BEOEC728N,20220414,N,,11.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2400100,LAREDO,CT0BYMED728N,20220401,N,,15.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2401100,ISD: LAREDO,PU-0W5MWVSCT,20220112,N,,14.0,,23F,53.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2450000,WILLACY,CT0I-CPU728N,20221018,N,,17.0,,23H,6.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2460200,GEORGETOWN,K2BRD2 I9W5,20220829,N,,13.0,,23H,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2460200,GEORGETOWN,O226JXVOPRF3,20220314,N,,11.0,,23H,7.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2460400,HUTTO,CT01AWSCTX8N,20220225,N,,0.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2460400,HUTTO,CT0VAYSCTF8N,20220521,N,,12.0,,23H,6.0,290,6.0,,,,,,,,,,,,,,,,,,,,
IR,TX2490100,BRIDGEPORT,9F-BR4XANDW5,20220715,N,,16.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2510000,YOAKUM,NJ-U7294TAEM,20220902,N,,16.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TX2510000,YOAKUM,OZ-NJ45IY-F3,20221007,N,,5.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,098J54WZ86XA,20220303,N,,18.0,,23F,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0G4U4UWZ86XA,20220527,N,,2.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0G80Y2WZ86XA,20220601,N,,20.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0G84Q-WZ86XA,20220602,N,,11.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0G8I45WZ86XA,20220522,N,,22.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0G94PKWZ86XA,20220603,N,,19.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0H8UPHWZ86XA,20220402,N,,20.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0H8Z5KWZ86XA,20220331,N,,12.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0H8ZWHWZ86XA,20220404,N,,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0H8ZY2WZ86XA,20220404,N,,3.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0N4IJUWZ86XA,20220513,N,,8.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0N84P5WZ86XA,20220518,N,,4.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0N8MJ4WZ86XA,20220517,N,,16.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0N8MKBWZ86XA,20220518,N,,1.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0N8UKBWZ86XA,20220518,N,,17.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0N8W4-WZ86XA,20220518,N,,20.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0N8WP4WZ86XA,20220518,N,,20.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0N8WQUWZ86XA,20220517,N,,9.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0W84J5WZ86XA,20220114,N,,17.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0X1JP5WZ86XA,20220408,N,,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0X8J5KWZ86XA,20220418,N,,8.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,0X8JKOWZ86XA,20220419,N,,7.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1210R5AP972I,20220407,N,,22.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,129MRVAP972I,20220419,N,,23.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,139MRMAP972I,20220505,N,,3.0,,23F,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,184I5UWZ86XA,20220708,N,,17.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,192GQVAP972I,20220206,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1D41FVAP972I,20220527,N,,5.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1D9GRHAP972I,20220603,N,,3.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1G4UPUWZ86XA,20221003,N,,12.0,,23H,19.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1G8HJKWZ86XA,20221031,N,,21.0,,23F,14.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1G8JLUWZ86XA,20221031,N,,16.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1I3-E7AP972I,20220123,N,,3.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1I3N0EAP972I,20220122,N,,20.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1K8J7-WZ86XA,20220814,N,,10.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1N8NYOWZ86XA,20221017,N,,3.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1N8WQ5WZ86XA,20221015,N,,17.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1T9ARWAP972I,20220305,N,,17.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W344KWZ86XA,20220609,N,,14.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W3472WZ86XA,20220608,N,,14.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W34QUWZ86XA,20220609,N,,21.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W3HY6WZ86XA,20220608,N,,17.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W3JLHWZ86XA,20220609,N,,4.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W3M4BWZ86XA,20220609,N,,7.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W3N5BWZ86XA,20220609,N,,17.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W3N7HWZ86XA,20220609,N,,17.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W8M7BWZ86XA,20220615,N,,14.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W8MQKWZ86XA,20220615,N,,21.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W8Z4HWZ86XA,20220615,N,,11.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1W94PBWZ86XA,20220618,N,,5.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1X1UPUWZ86XA,20220905,N,,2.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1X2J4UWZ86XA,20220906,N,,1.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,1X84LOWZ86XA,20220915,N,,9.0,,23F,51.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,-26025FNH4KS,20220316,N,,18.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2702NK8BLVS9,20220521,N,,0.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,27068N8BLVS9,20220520,N,,21.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,270XWI8BLVS9,20220520,N,,11.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2716 Y8BLVS9,20220523,N,,7.0,,23F,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,271T 18BLVS9,20220523,N,,9.0,,23F,7.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,280BW 8BLVS9,20220101,N,R,16.0,,23H,23.0,35B,23.0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2L0JIN8BLVS9,20220201,N,,22.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2L1T Y8BLVS9,20220204,N,,12.0,,23H,51.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2L264I8BLVS9,20220205,N,,16.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2L38X 8BLVS9,20220209,N,,3.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2L3KWZ8BLVS9,20220206,N,,22.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2S0J K8BLVS9,20220405,N,,20.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2S0K J8BLVS9,20220406,N,,22.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2S0T4V8BLVS9,20220406,N,,22.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2U2J4I8BLVS9,20220221,N,,0.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2U4J8I8BLVS9,20220225,N,,3.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2U9X 18BLVS9,20220305,N,,4.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2W3JP6WZ86XA,20221108,N,,22.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,2Z1T Y8BLVS9,20220423,N,,20.0,,23H,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,30919094UOZT,20220403,N,,5.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,3-30GG94UOZT,20220223,N,,5.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,3-38W094UOZT,20220223,N,,20.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,382KII8BLVS9,20220608,N,,2.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,389X J8BLVS9,20220611,N,,12.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,390J8I8BLVS9,20220617,N,,20.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,390 RY8BLVS9,20220617,N,,18.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,3-929O94UOZT,20220304,N,,22.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,3L0KN 8BLVS9,20220702,N,,7.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,3P199594UOZT,20220422,N,,19.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,3P21NG94UOZT,20220425,N,,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,3T2W0VAP972I,20221230,N,,20.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,3U40XG94UOZT,20220204,N,,10.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,3Z159894UOZT,20220407,N,,14.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,411KTDKCID15,20220408,N,,20.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,412CBDKCID15,20220409,N,,14.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,4 9BTOKCID15,20220505,N,,2.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,4I2YODKCID15,20220206,N,,4.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,4K9CT7KCID15,20220115,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,4N9KT6KCID15,20220305,N,,22.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,4N9KTOKCID15,20220305,N,,16.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,4V36T KCID15,20220312,N,,3.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5055OLH6J IM,20220227,N,,3.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,541483H6J IM,20220508,N,,20.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,54557VH6J IM,20220513,N,,4.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,545BPZH6J IM,20220513,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,545BXZH6J IM,20220513,N,,22.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5H52O2H6J IM,20220109,N,,20.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5H5BXNH6J NM,20221123,N,,16.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5H5-FNH6J IM,20220107,N,,13.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5H5UZVH6J IM,20220108,N,,21.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5I5-H2H6J IM,20220414,N,,3.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5I5OXVH6J IM,20220414,N,,22.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5I9O8LH6J IM,20220420,N,,22.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5J55HOH6J IM,20220210,N,,21.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5J55XOH6J IM,20220210,N,,7.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5M1O8NH6J IM,20220119,N,,23.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5M958LH6J IM,20220131,N,,21.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5N128ZH6J IM,20220422,N,,20.0,,23H,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5N5B8LH6J IM,20220429,N,,19.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5U3H7PH6J IM,20220328,N,,0.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5U54RZH6J IM,20220330,N,,21.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5U5KO3H6J IM,20220330,N,,3.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5W54P H6J IM,20220528,N,,13.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,5Z52RZH6J IM,20220314,N,,23.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,6-3CJIXESQ-2,20220411,N,,10.0,,23F,7.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,6-3NTDXESQ-2,20220404,N,,18.0,,23H,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,6-3X1BXESQ-2,20220412,N,,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,6C1C9 XESQ-2,20220508,N,,20.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,6I9D9VXESQ-2,20220406,N,,8.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,6S2B GXESQ-2,20220206,N,,15.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
